Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
06:42.8,0 days 00:19:38.086000,,1.477134289,0 days 00:06:33.319000,11155,176,4,90,FALSE,8,pos,15439.83917,0.16913462,OnTrack,-6961,-5072,486
06:42.8,0 days 00:19:38.130000,,1.476780904,0 days 00:06:33.363000,11418,180,4,100,FALSE,8,car,15442.06833,0.169159039,OnTrack,-6971.779802,-5087.873158,485.7847453
06:43.0,0 days 00:19:38.330000,,1.476074134,0 days 00:06:33.563000,11898,186,4,100,FALSE,8,car,15452.40167,0.169272235,OnTrack,-7027.243812,-5175.88246,484.4101276
06:43.1,0 days 00:19:38.386000,,1.475720749,0 days 00:06:33.619000,11905,188,4,100,FALSE,8,pos,15455.34278,0.169304453,OnTrack,-7042,-5202,484
06:43.2,0 days 00:19:38.530000,,1.475367364,0 days 00:06:33.763000,11913,191,4,100,FALSE,8,car,15463.01278,0.169388474,OnTrack,-7076.465079,-5270.185811,483.0591248
06:43.2,0 days 00:19:38.546000,,1.475013979,0 days 00:06:33.779000,11373,194,4,100,FALSE,8,pos,15463.87721,0.169397943,OnTrack,-7080,-5278,483
06:43.4,0 days 00:19:38.690000,,1.474660594,0 days 00:06:33.923000,10833,197,5,100,FALSE,8,car,15471.76833,0.169484386,OnTrack,-7109.296842,-5350.685264,482.9590526
06:43.4,0 days 00:19:38.726000,,1.474307209,0 days 00:06:33.959000,11200,200,5,100,FALSE,8,pos,15473.77108,0.169506325,OnTrack,-7116,-5369,483
06:43.6,0 days 00:19:38.930000,,1.473953824,0 days 00:06:34.163000,11568,204,5,100,FALSE,8,car,15485.36833,0.169633366,OnTrack,-7150.229368,-5476.283359,483.1052491
06:43.6,0 days 00:19:38.966000,,1.473718234,0 days 00:06:34.199000,11594,207,5,100,FALSE,8,pos,15487.46705,0.169656356,OnTrack,-7156,-5499,483
06:43.8,0 days 00:19:39.145000,,1.473482644,0 days 00:06:34.378000,11620,210,5,100,FALSE,8,pos,15498.11997,0.169773053,OnTrack,-7183,-5625,482
06:43.9,0 days 00:19:39.250000,,1.473247054,0 days 00:06:34.483000,11647,214,5,100,FALSE,8,car,15504.39056,0.169841743,OnTrack,-7194.20382,-5682.589545,481.7794801
06:44.1,0 days 00:19:39.410000,,1.472540284,0 days 00:06:34.643000,11783,214,5,100,FALSE,8,car,15513.90167,0.169945932,OnTrack,-7205.861206,-5770.22894,481.9678896
06:44.1,0 days 00:19:39.465000,,1.472186899,0 days 00:06:34.698000,11293,215,5,100,FALSE,8,pos,15517.1922,0.169981978,OnTrack,-7210,-5823,482
06:44.3,0 days 00:19:39.570000,,1.471833514,0 days 00:06:34.803000,10803,217,5,100,FALSE,8,car,15523.54611,0.170051582,OnTrack,-7218.033276,-5951.946184,481.997943
06:44.3,0 days 00:19:39.585000,,1.471480129,0 days 00:06:34.818000,10839,221,5,100,FALSE,8,pos,15524.46614,0.17006166,OnTrack,-7219,-5969,482
06:44.5,0 days 00:19:39.810000,,1.471126744,0 days 00:06:35.043000,10875,225,6,100,FALSE,8,car,15538.54611,0.170215898,OnTrack,-7225.258555,-6120.435058,482.2333135
06:44.7,0 days 00:19:39.970000,,1.470419974,0 days 00:06:35.203000,10897,227,6,100,FALSE,8,car,15548.635,0.170326416,OnTrack,-7219.455149,-6156.953444,482.3286662
06:44.8,0 days 00:19:40.085000,,1.470066588,0 days 00:06:35.318000,10947,229,6,100,FALSE,8,pos,15555.97878,0.170406863,OnTrack,-7209,-6204,482
06:44.9,0 days 00:19:40.210000,,1.469713203,0 days 00:06:35.443000,10997,231,6,100,FALSE,8,car,15564.035,0.170495114,OnTrack,-7191.576186,-6275.26221,481.2825171
06:45.0,0 days 00:19:40.285000,,1.469477613,0 days 00:06:35.518000,11103,232,6,100,FALSE,8,pos,15568.89011,0.170548299,OnTrack,-7177,-6318,481
06:45.1,0 days 00:19:40.465000,,1.469242023,0 days 00:06:35.698000,11210,233,6,100,FALSE,8,pos,15580.60268,0.170676604,OnTrack,-7122,-6405,481
06:45.2,0 days 00:19:40.490000,,1.469006433,0 days 00:06:35.723000,11317,234,6,100,FALSE,8,car,15582.235,0.170694485,OnTrack,-7110.178499,-6417.559959,480.8967978
06:45.3,0 days 00:19:40.625000,,1.468653048,0 days 00:06:35.858000,11304,235,6,100,FALSE,8,pos,15591.07737,0.170791348,OnTrack,-7036,-6493,480
06:45.3,0 days 00:19:40.650000,,1.468299663,0 days 00:06:35.883000,11291,236,6,100,FALSE,8,car,15592.72389,0.170809385,OnTrack,-7023.965766,-6509.160716,479.9012211
06:45.6,0 days 00:19:40.905000,,1.467946278,0 days 00:06:36.138000,11424,238,6,100,FALSE,8,pos,15609.7176,0.170995541,OnTrack,-6940,-6696,480
06:45.7,0 days 00:19:41.010000,,1.467592893,0 days 00:06:36.243000,11557,241,6,100,FALSE,8,car,15616.82389,0.171073386,OnTrack,-6917.380063,-6761.528161,479.8726576
06:45.9,0 days 00:19:41.210000,,1.466886123,0 days 00:06:36.443000,11656,246,6,100,FALSE,8,car,15630.49056,0.171223097,OnTrack,-6887.102054,-6865.841812,479.2112933
06:46.0,0 days 00:19:41.325000,,1.466532738,0 days 00:06:36.558000,11671,245,6,100,FALSE,8,pos,15638.31305,0.171308788,OnTrack,-6869,-6933,479
06:46.1,0 days 00:19:41.370000,,1.466179353,0 days 00:06:36.603000,11687,245,6,100,FALSE,8,car,15641.37944,0.171342379,OnTrack,-6861.352722,-6961.700117,478.9723674
06:46.2,0 days 00:19:41.505000,,1.465943763,0 days 00:06:36.738000,11660,246,6,100,FALSE,8,pos,15650.63129,0.171443727,OnTrack,-6838,-7053,479
06:46.3,0 days 00:19:41.625000,,1.465708173,0 days 00:06:36.858000,11633,247,6,100,FALSE,8,pos,15658.94781,0.17153483,OnTrack,-6820,-7134,479
06:46.4,0 days 00:19:41.690000,,1.465472583,0 days 00:06:36.923000,11606,249,6,100,TRUE,8,car,15663.51278,0.171584837,OnTrack,-6811.100111,-7177.842551,479.0055644
06:46.5,0 days 00:19:41.805000,,1.465119198,0 days 00:06:37.038000,11202,249,6,50,TRUE,8,pos,15671.62695,0.171673723,OnTrack,-6797,-7253,479
06:46.5,0 days 00:19:41.850000,,1.464765813,0 days 00:06:37.083000,10799,249,6,0,TRUE,8,car,15674.57944,0.171706066,OnTrack,-6792.220364,-7280.311139,478.975383
06:46.7,0 days 00:19:42.050000,,1.464059043,0 days 00:06:37.283000,10893,199,6,0,TRUE,8,car,15685.635,0.171827173,OnTrack,-6774.888388,-7395.862624,478.9130923
06:46.8,0 days 00:19:42.085000,,1.463823453,0 days 00:06:37.318000,10894,190,6,0,TRUE,8,pos,15687.40958,0.171846612,OnTrack,-6772,-7419,479
06:47.0,0 days 00:19:42.305000,,1.463587863,0 days 00:06:37.538000,10895,181,6,0,TRUE,8,pos,15697.99717,0.171962593,OnTrack,-6755,-7581,480
06:47.1,0 days 00:19:42.369000,,1.463352273,0 days 00:06:37.602000,10897,173,5,0,TRUE,8,car,15700.96472,0.171995101,OnTrack,-6751.598531,-7622.78318,480.0693831
06:47.3,0 days 00:19:42.609000,,1.462645503,0 days 00:06:37.842000,11436,162,4,0,TRUE,8,car,15711.76472,0.172113409,OnTrack,-6745.77068,-7743.742702,479.2521793
06:47.4,0 days 00:19:42.705000,,1.462292118,0 days 00:06:37.938000,10951,157,4,1,TRUE,8,pos,15715.94357,0.172159186,OnTrack,-6745,-7776,479
06:47.6,0 days 00:19:42.889000,,1.461938733,0 days 00:06:38.122000,10466,153,3,3,TRUE,8,car,15723.66472,0.172243767,OnTrack,-6745.218345,-7813.109028,478.9482396
06:47.7,0 days 00:19:43.005000,,1.461585347,0 days 00:06:38.238000,10353,148,3,12,TRUE,8,pos,15728.28199,0.172294346,OnTrack,-6748,-7841,479
06:47.7,0 days 00:19:43.049000,,1.461231962,0 days 00:06:38.282000,10240,143,3,21,FALSE,8,car,15730.02028,0.172313388,OnTrack,-6749.806825,-7855.554866,479.0067392
06:47.9,0 days 00:19:43.185000,,1.460878577,0 days 00:06:38.418000,9956,142,3,19,FALSE,8,pos,15735.413,0.172372462,OnTrack,-6760,-7907,479
06:47.9,0 days 00:19:43.249000,,1.460525192,0 days 00:06:38.482000,9672,142,3,17,TRUE,8,car,15737.90917,0.172399806,OnTrack,-6769.070189,-7927.702237,478.9985478
06:48.2,0 days 00:19:43.529000,,1.459818422,0 days 00:06:38.762000,9286,133,3,9,TRUE,8,car,15748.25361,0.172513124,OnTrack,-6833.924573,-8000.248212,479.0013351
06:48.2,0 days 00:19:43.545000,,1.459582832,0 days 00:06:38.778000,9143,128,3,7,TRUE,8,pos,15748.81433,0.172519266,OnTrack,-6838,-8005,479
06:48.4,0 days 00:19:43.765000,,1.459347242,0 days 00:06:38.998000,9000,123,3,5,TRUE,8,pos,15756.18317,0.172599988,OnTrack,-6889,-8078,479
06:48.7,0 days 00:19:43.970000,,1.459111652,0 days 00:06:39.203000,8858,119,3,3,FALSE,8,car,15762.83111,0.172672812,OnTrack,-6899.963473,-8142.057985,479.183958
06:48.8,0 days 00:19:44.086000,,1.458758267,0 days 00:06:39.319000,8739,118,3,8,FALSE,8,pos,15766.62298,0.17271435,OnTrack,-6898,-8179,479
06:48.9,0 days 00:19:44.170000,,1.458404882,0 days 00:06:39.403000,8621,118,3,14,FALSE,8,car,15769.38667,0.172744625,OnTrack,-6895.900643,-8207.234013,478.6213613
06:49.0,0 days 00:19:44.306000,,1.458169292,0 days 00:06:39.539000,8817,119,3,27,FALSE,8,pos,15773.89883,0.172794053,OnTrack,-6891,-8254,478
06:49.2,0 days 00:19:44.506000,,1.457933702,0 days 00:06:39.739000,9014,120,3,41,FALSE,8,pos,15780.68902,0.172868435,OnTrack,-6880,-8320,478
06:49.3,0 days 00:19:44.570000,,1.457698112,0 days 00:06:39.803000,9211,122,3,55,FALSE,8,car,15782.94222,0.172893118,OnTrack,-6876.114228,-8340.366778,477.7348054
06:49.4,0 days 00:19:44.686000,,1.457344727,0 days 00:06:39.919000,10076,129,3,76,FALSE,8,pos,15787.13159,0.17293901,OnTrack,-6867,-8381,477
06:49.7,0 days 00:19:44.970000,,1.456991342,0 days 00:06:40.203000,10941,136,3,98,FALSE,8,car,15798.05333,0.173058651,OnTrack,-6825.116513,-8519.607607,476.0074094
06:49.7,0 days 00:19:44.986000,,1.456637957,0 days 00:06:40.219000,11373,144,3,99,FALSE,8,pos,15798.70294,0.173065768,OnTrack,-6823,-8526,476
06:50.0,0 days 00:19:45.290000,,1.456284572,0 days 00:06:40.523000,11806,153,3,100,FALSE,8,car,15811.65333,0.173207632,OnTrack,-6791.142144,-8608.409339,476.8272509
06:50.0,0 days 00:19:45.326000,,1.456048982,0 days 00:06:40.559000,11408,156,3,100,FALSE,8,pos,15813.23637,0.173224973,OnTrack,-6786,-8620,477
06:50.2,0 days 00:19:45.546000,,1.455813392,0 days 00:06:40.779000,11010,159,3,100,FALSE,8,pos,15823.1381,0.173333441,OnTrack,-6744,-8710,478
06:50.3,0 days 00:19:45.570000,,1.455577802,0 days 00:06:40.803000,10613,162,3,100,FALSE,8,car,15824.25333,0.173345658,OnTrack,-6738.735315,-8720.333679,478.0255766
06:50.3,0 days 00:19:45.665000,,1.455224417,0 days 00:06:40.898000,10823,167,3,100,FALSE,8,pos,15828.74334,0.173394843,OnTrack,-6717,-8761,478
06:50.5,0 days 00:19:45.810000,,1.454871032,0 days 00:06:41.043000,11033,172,3,100,FALSE,8,car,15835.72,0.173471268,OnTrack,-6681.666194,-8821.814753,478.1526504
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
