Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
07:40.1,0 days 00:20:35.405000,3,238.6272222,0 days 00:05:46.184000,10631,193,4,100,FALSE,8,pos,12628.94793,0.353449938,OnTrack,-6499,-9057,478
07:40.2,0 days 00:20:35.530000,3,238.205,0 days 00:05:46.309000,10704,197,5,100,FALSE,8,car,12635.80556,0.353641865,OnTrack,-6437,-9109,478
07:40.5,0 days 00:20:35.770000,3,237.7383333,0 days 00:05:46.549000,10397,197,5,0,TRUE,8,car,12648.93889,0.354009431,OnTrack,-6293,-9209,477
07:40.5,0 days 00:20:35.805000,3,261.6772222,0 days 00:05:46.584000,8869,143,5,0,TRUE,8,pos,12650.6424,0.354057108,OnTrack,-6274,-9222,477
07:41.7,0 days 00:20:37.010000,3,285.6161111,0 days 00:05:47.789000,7342,89,2,0,TRUE,8,car,12679.59444,0.354867397,OnTrack,-5964,-9418,482
07:41.9,0 days 00:20:37.186000,3,290.5161111,0 days 00:05:47.965000,7003,88,2,0,TRUE,8,pos,12683.90303,0.354987982,OnTrack,-5947,-9450,483
07:41.9,0 days 00:20:37.250000,3,295.4161111,0 days 00:05:48.029000,6665,87,2,0,TRUE,8,car,12685.39444,0.355029723,OnTrack,-5941,-9462,482
07:41.9,0 days 00:20:37.266000,3,300.5124074,0 days 00:05:48.045000,6562,81,2,0,TRUE,8,pos,12685.7522,0.355039735,OnTrack,-5940,-9466,483
07:42.2,0 days 00:20:37.546000,3,305.6087037,0 days 00:05:48.325000,6460,76,2,0,TRUE,8,pos,12691.25449,0.35519373,OnTrack,-5929,-9522,485
07:42.3,0 days 00:20:37.570000,3,310.705,0 days 00:05:48.349000,6358,71,2,0,TRUE,8,car,12691.70556,0.355206354,OnTrack,-5929,-9528,485
07:42.4,0 days 00:20:37.766000,3,317.7438889,0 days 00:05:48.545000,5955,69,2,0,TRUE,8,pos,12695.38325,0.355309282,OnTrack,-5936,-9585,486
07:42.5,0 days 00:20:37.850000,3,324.7827778,0 days 00:05:48.629000,5552,67,2,0,TRUE,8,car,12696.91667,0.355352199,OnTrack,-5938,-9601,486
07:42.7,0 days 00:20:38.010000,3,333.1827778,0 days 00:05:48.789000,5549,63,2,0,TRUE,8,car,12699.71667,0.355430563,OnTrack,-5943,-9616,485
07:42.8,0 days 00:20:38.146000,3,339.1087037,0 days 00:05:48.925000,5593,61,2,3,TRUE,8,pos,12701.93313,0.355492596,OnTrack,-5951,-9631,487
07:42.9,0 days 00:20:38.206000,3,345.0346296,0 days 00:05:48.985000,5637,59,2,6,TRUE,8,pos,12702.87066,0.355518835,OnTrack,-5956,-9639,488
07:43.0,0 days 00:20:38.330000,3,350.9605556,0 days 00:05:49.109000,5681,58,2,9,FALSE,8,car,12704.87222,0.355574853,OnTrack,-5965,-9655,488
07:43.1,0 days 00:20:38.445000,3,359.8494444,0 days 00:05:49.224000,5831,59,2,16,FALSE,8,pos,12706.81628,0.355629262,OnTrack,-5977,-9672,488
07:43.4,0 days 00:20:38.745000,3,368.7383333,0 days 00:05:49.524000,5982,61,2,23,FALSE,8,pos,12712.13972,0.355778251,OnTrack,-6033,-9718,491
07:43.5,0 days 00:20:38.810000,3,377.6272222,0 days 00:05:49.589000,6133,63,2,30,FALSE,8,car,12713.27222,0.355809946,OnTrack,-6039,-9722,491
07:43.7,0 days 00:20:39.025000,3,384.2938889,0 days 00:05:49.804000,6216,63,2,36,FALSE,8,pos,12717.00742,0.355914484,OnTrack,-6057,-9728,492
07:43.7,0 days 00:20:39.050000,3,390.9605556,0 days 00:05:49.829000,6300,63,2,43,FALSE,8,car,12717.47222,0.355927493,OnTrack,-6061,-9729,492
07:44.1,0 days 00:20:39.385000,3,400.9105556,0 days 00:05:50.164000,6900,70,2,48,FALSE,8,pos,12724.58356,0.35612652,OnTrack,-6148,-9754,498
07:44.1,0 days 00:20:39.410000,3,410.8605556,0 days 00:05:50.189000,7500,77,2,54,FALSE,8,car,12725.17222,0.356142995,OnTrack,-6153,-9755,498
07:44.4,0 days 00:20:39.685000,3,418.1716667,0 days 00:05:50.464000,8221,83,2,62,FALSE,8,pos,12732.04447,0.35633533,OnTrack,-6196,-9760,501
07:44.4,0 days 00:20:39.690000,3,425.4827778,0 days 00:05:50.469000,8942,90,2,71,FALSE,8,car,12732.17222,0.356338906,OnTrack,-6196,-9760,501
07:44.5,0 days 00:20:39.850000,3,433.7494444,0 days 00:05:50.629000,9756,94,2,76,FALSE,8,car,12736.35,0.35645583,OnTrack,-6232,-9762,502
07:44.6,0 days 00:20:39.905000,3,440.2438889,0 days 00:05:50.684000,10072,102,2,78,FALSE,8,pos,12737.90339,0.356499306,OnTrack,-6245,-9764,503
07:44.8,0 days 00:20:40.130000,3,446.7383333,0 days 00:05:50.909000,10389,110,2,80,FALSE,8,car,12744.90556,0.356695277,OnTrack,-6300,-9769,505
07:44.8,0 days 00:20:40.165000,3,450.7383333,0 days 00:05:50.944000,10517,115,2,77,FALSE,8,pos,12746.05914,0.356727563,OnTrack,-6314,-9770,506
07:45.0,0 days 00:20:40.330000,3,454.7383333,0 days 00:05:51.109000,10646,120,2,75,FALSE,8,car,12751.57222,0.356881859,OnTrack,-6402,-9772,510
07:45.1,0 days 00:20:40.425000,3,459.7938889,0 days 00:05:51.204000,9791,115,2,37,FALSE,8,pos,12754.60197,0.356966653,OnTrack,-6445,-9773,512
07:45.3,0 days 00:20:40.610000,3,464.8494444,0 days 00:05:51.389000,8936,110,2,0,TRUE,8,car,12760.12778,0.357121306,OnTrack,-6473,-9772,513
07:45.4,0 days 00:20:40.705000,3,468.2938889,0 days 00:05:51.484000,8574,104,2,0,TRUE,8,pos,12762.7715,0.357195297,OnTrack,-6485,-9771,514
07:45.6,0 days 00:20:40.965000,3,471.7383333,0 days 00:05:51.744000,8212,99,2,0,TRUE,8,pos,12769.4556,0.357382366,OnTrack,-6555,-9764,518
07:45.7,0 days 00:20:41.010000,3,475.1827778,0 days 00:05:51.789000,7850,94,2,0,TRUE,8,car,12770.57222,0.357413617,OnTrack,-6566,-9762,518
07:45.9,0 days 00:20:41.170000,3,478.7827778,0 days 00:05:51.949000,7751,88,2,0,FALSE,8,car,12774.48333,0.357523079,OnTrack,-6604,-9756,518
07:45.9,0 days 00:20:41.205000,3,480.5198148,0 days 00:05:51.984000,7632,87,2,0,FALSE,8,pos,12775.3355,0.357546929,OnTrack,-6613,-9755,519
07:46.1,0 days 00:20:41.445000,3,482.2568519,0 days 00:05:52.224000,7513,87,2,0,FALSE,8,pos,12781.13171,0.357709149,OnTrack,-6667,-9738,520
07:46.1,0 days 00:20:41.450000,3,483.9938889,0 days 00:05:52.229000,7395,87,2,0,FALSE,8,car,12781.25,0.357712459,OnTrack,-6668,-9737,520
07:46.3,0 days 00:20:41.605000,3,485.542037,0 days 00:05:52.384000,7358,85,2,3,FALSE,8,pos,12784.85613,0.357813385,OnTrack,-6698,-9722,520
07:46.5,0 days 00:20:41.805000,3,487.0901852,0 days 00:05:52.584000,7321,83,2,6,FALSE,8,pos,12789.36992,0.357939714,OnTrack,-6732,-9694,519
07:46.6,0 days 00:20:41.890000,3,488.6383333,0 days 00:05:52.669000,7285,82,2,10,FALSE,8,car,12791.27222,0.357992954,OnTrack,-6744,-9679,517
07:46.7,0 days 00:20:42.065000,3,489.7383333,0 days 00:05:52.844000,7425,81,2,10,FALSE,8,pos,12795.17967,0.358102313,OnTrack,-6765,-9646,515
07:46.8,0 days 00:20:42.130000,3,490.8383333,0 days 00:05:52.909000,7565,81,2,10,FALSE,8,car,12796.67222,0.358144086,OnTrack,-6770,-9634,514
07:46.9,0 days 00:20:42.265000,3,491.4716667,0 days 00:05:53.044000,7776,83,2,23,FALSE,8,pos,12799.88801,0.358234087,OnTrack,-6782,-9602,513
07:47.1,0 days 00:20:42.405000,3,492.105,0 days 00:05:53.184000,7987,85,2,37,FALSE,8,pos,12803.35384,0.358331086,OnTrack,-6798,-9545,511
07:47.2,0 days 00:20:42.490000,3,492.7383333,0 days 00:05:53.269000,8199,88,2,51,FALSE,8,car,12805.47222,0.358390374,OnTrack,-6804,-9520,510
07:47.3,0 days 00:20:42.649000,3,493.3125,0 days 00:05:53.428000,8697,92,2,75,FALSE,8,car,12809.53556,0.358504095,OnTrack,-6808,-9499,510
07:47.4,0 days 00:20:42.745000,3,492.9782407,0 days 00:05:53.524000,9287,98,2,80,FALSE,8,pos,12812.26752,0.358580555,OnTrack,-6812,-9481,510
07:47.6,0 days 00:20:42.945000,3,492.6439815,0 days 00:05:53.724000,9878,105,2,86,FALSE,8,pos,12818.61952,0.358758331,OnTrack,-6824,-9422,509
07:47.7,0 days 00:20:43.010000,3,492.3097222,0 days 00:05:53.789000,10469,112,2,92,FALSE,8,car,12820.76667,0.358818424,OnTrack,-6828,-9401,508
07:47.8,0 days 00:20:43.125000,3,491.7541667,0 days 00:05:53.904000,10941,117,2,92,FALSE,8,pos,12824.6382,0.358926777,OnTrack,-6838,-9366,507
07:47.9,0 days 00:20:43.210000,3,491.1986111,0 days 00:05:53.989000,11414,123,2,92,FALSE,8,car,12827.6,0.35900967,OnTrack,-6846,-9338,506
07:48.0,0 days 00:20:43.346000,3,490.2652778,0 days 00:05:54.125000,11189,128,2,96,FALSE,8,pos,12832.57045,0.359148779,OnTrack,-6864,-9295,506
07:48.1,0 days 00:20:43.450000,3,489.3319444,0 days 00:05:54.229000,10964,133,3,100,FALSE,8,car,12836.46667,0.359257824,OnTrack,-6878,-9261,506
07:48.2,0 days 00:20:43.526000,3,488.6208333,0 days 00:05:54.305000,11148,135,3,100,FALSE,8,pos,12839.3235,0.359337779,OnTrack,-6893,-9233,506
07:48.3,0 days 00:20:43.610000,3,487.9097222,0 days 00:05:54.389000,11332,138,3,100,FALSE,14,car,12842.6,0.359429479,OnTrack,-6916,-9193,505
07:48.5,0 days 00:20:43.866000,3,486.0819444,0 days 00:05:54.645000,11227,149,3,100,FALSE,14,pos,12853.98818,0.359748203,OnTrack,-7006,-9059,503
07:48.6,0 days 00:20:43.890000,3,484.2541667,0 days 00:05:54.669000,11123,161,3,100,FALSE,12,car,12855.12222,0.359779942,OnTrack,-7011,-9050,502
07:48.9,0 days 00:20:44.206000,3,480.7708333,0 days 00:05:54.985000,11420,170,3,100,FALSE,12,pos,12870.73364,0.360216863,OnTrack,-7063,-8977,504
07:49.0,0 days 00:20:44.330000,3,477.2875,0 days 00:05:55.109000,11717,179,4,100,FALSE,12,car,12877,0.360392242,OnTrack,-7093,-8930,504
07:49.2,0 days 00:20:44.490000,3,474.8430556,0 days 00:05:55.269000,11017,184,4,100,FALSE,12,car,12885.17778,0.360621116,OnTrack,-7138,-8855,503
07:49.2,0 days 00:20:44.506000,3,472.7689815,0 days 00:05:55.285000,10975,190,4,100,FALSE,12,pos,12886.02355,0.360644787,OnTrack,-7143,-8848,504
07:49.4,0 days 00:20:44.686000,3,470.6949074,0 days 00:05:55.465000,10934,196,4,100,FALSE,12,pos,12895.98974,0.360923713,OnTrack,-7186,-8762,504
07:49.6,0 days 00:20:44.890000,3,468.6208333,0 days 00:05:55.669000,10893,203,5,100,FALSE,12,car,12907.73333,0.361252384,OnTrack,-7229,-8664,503
07:49.6,0 days 00:20:44.925000,3,467.3541667,0 days 00:05:55.704000,11069,205,5,100,FALSE,12,pos,12909.73949,0.361308531,OnTrack,-7239,-8639,503
07:49.7,0 days 00:20:45.050000,3,466.0875,0 days 00:05:55.829000,11246,207,5,100,FALSE,12,car,12916.93333,0.361509867,OnTrack,-7281,-8520,502
07:49.8,0 days 00:20:45.105000,3,463.8708333,0 days 00:05:55.884000,11474,211,5,100,FALSE,12,pos,12920.15852,0.361600132,OnTrack,-7298,-8474,503
07:50.0,0 days 00:20:45.330000,3,461.6541667,0 days 00:05:56.109000,11703,216,5,100,FALSE,12,car,12933.73333,0.361980054,OnTrack,-7326,-8391,503
07:50.1,0 days 00:20:45.465000,3,459.2819444,0 days 00:05:56.244000,11191,220,5,100,FALSE,12,pos,12942.10595,0.36221438,OnTrack,-7343,-8335,503
07:50.3,0 days 00:20:45.610000,3,456.9097222,0 days 00:05:56.389000,10679,225,5,100,FALSE,12,car,12951.23333,0.362469831,OnTrack,-7377,-8217,502
07:50.5,0 days 00:20:45.805000,3,454.2430556,0 days 00:05:56.584000,10769,228,5,100,FALSE,12,pos,12963.64895,0.362817311,OnTrack,-7428,-8043,502
07:50.6,0 days 00:20:45.930000,3,451.5763889,0 days 00:05:56.709000,10860,231,6,100,FALSE,12,car,12971.76667,0.363044503,OnTrack,-7444,-7982,501
07:50.8,0 days 00:20:46.165000,3,449.2819444,0 days 00:05:56.944000,11003,236,6,100,FALSE,12,pos,12987.45796,0.36348366,OnTrack,-7466,-7903,502
07:50.9,0 days 00:20:46.210000,3,446.9875,0 days 00:05:56.989000,11147,241,6,100,FALSE,12,car,12990.51111,0.363569109,OnTrack,-7473,-7875,502
07:51.0,0 days 00:20:46.285000,3,444.6930556,0 days 00:05:57.064000,11243,244,6,100,FALSE,12,pos,12995.62873,0.363712338,OnTrack,-7487,-7825,502
07:51.2,0 days 00:20:46.490000,3,442.3986111,0 days 00:05:57.269000,11340,248,6,100,FALSE,12,car,13009.8,0.364108953,OnTrack,-7522,-7688,501
07:51.2,0 days 00:20:46.565000,3,440.1041667,0 days 00:05:57.344000,11440,251,6,100,FALSE,12,pos,13015.05036,0.364255896,OnTrack,-7535,-7639,502
07:51.5,0 days 00:20:46.770000,3,437.8097222,0 days 00:05:57.549000,11540,254,6,100,FALSE,12,car,13029.55556,0.364661857,OnTrack,-7566,-7500,502
07:51.5,0 days 00:20:46.825000,3,436.2541667,0 days 00:05:57.604000,11270,255,6,100,FALSE,12,pos,13033.47504,0.364771553,OnTrack,-7574,-7462,503
07:51.7,0 days 00:20:47.025000,3,434.6986111,0 days 00:05:57.804000,11000,256,6,100,FALSE,12,pos,13047.81959,0.365173018,OnTrack,-7599,-7322,503
07:51.7,0 days 00:20:47.050000,3,433.1430556,0 days 00:05:57.829000,10730,258,6,100,FALSE,12,car,13049.62222,0.365223469,OnTrack,-7601,-7304,502
07:51.9,0 days 00:20:47.210000,3,430.5652778,0 days 00:05:57.989000,10087,261,7,100,FALSE,12,car,13061.22222,0.365548121,OnTrack,-7616,-7192,502
07:51.9,0 days 00:20:47.245000,3,428.7625,0 days 00:05:58.024000,10268,262,7,100,FALSE,12,pos,13063.78264,0.36561978,OnTrack,-7620,-7165,503
07:52.1,0 days 00:20:47.405000,3,426.9597222,0 days 00:05:58.184000,10449,264,7,100,FALSE,12,pos,13075.60566,0.365950674,OnTrack,-7634,-7024,503
07:52.3,0 days 00:20:47.625000,3,425.1569444,0 days 00:05:58.404000,10630,266,7,100,FALSE,12,pos,13092.09436,0.366412148,OnTrack,-7652,-6786,502
07:52.3,0 days 00:20:47.650000,3,423.3541667,0 days 00:05:58.429000,10812,268,7,100,FALSE,12,car,13093.97778,0.36646486,OnTrack,-7653,-6764,501
07:52.7,0 days 00:20:47.970000,3,418.1986111,0 days 00:05:58.749000,10955,273,7,100,FALSE,12,car,13118.24444,0.367144018,OnTrack,-7662,-6604,501
07:52.8,0 days 00:20:48.105000,3,416.5875,0 days 00:05:58.884000,11032,274,7,100,FALSE,12,pos,13128.55765,0.367432657,OnTrack,-7669,-6498,502
07:52.9,0 days 00:20:48.170000,3,414.9763889,0 days 00:05:58.949000,11110,276,7,100,FALSE,12,car,13133.57778,0.367573157,OnTrack,-7673,-6426,502
07:52.9,0 days 00:20:48.265000,3,413.0097222,0 days 00:05:59.044000,11204,278,7,100,FALSE,12,pos,13141.00682,0.367781075,OnTrack,-7680,-6313,503
07:53.1,0 days 00:20:48.410000,3,411.0430556,0 days 00:05:59.189000,11299,280,7,100,FALSE,12,car,13152.24444,0.368095586,OnTrack,-7679,-6163,503
07:53.3,0 days 00:20:48.625000,3,409.5652778,0 days 00:05:59.404000,10771,270,7,50,FALSE,12,pos,13167.8427,0.368532139,OnTrack,-7669,-5999,503
07:53.4,0 days 00:20:48.690000,3,408.0875,0 days 00:05:59.469000,10243,261,7,0,TRUE,8,car,13172.54444,0.368663728,OnTrack,-7666,-5964,502
07:53.5,0 days 00:20:48.850000,3,406.5319444,0 days 00:05:59.629000,9677,261,7,0,TRUE,8,car,13184.14444,0.36898838,OnTrack,-7663,-5907,502
07:53.7,0 days 00:20:49.005000,3,406.2652778,0 days 00:05:59.784000,9465,250,7,0,TRUE,8,pos,13194.44354,0.369276624,OnTrack,-7657,-5834,503
07:53.7,0 days 00:20:49.010000,3,405.9986111,0 days 00:05:59.789000,9253,239,7,0,TRUE,8,car,13194.76667,0.369285667,OnTrack,-7656,-5830,503
07:53.9,0 days 00:20:49.250000,3,406.2652778,0 days 00:06:00.029000,8749,226,7,0,TRUE,8,car,13209.83333,0.369707342,OnTrack,-7633,-5634,509
07:54.1,0 days 00:20:49.385000,3,407.2375,0 days 00:06:00.164000,8268,216,7,0,TRUE,8,pos,13217.79512,0.369930171,OnTrack,-7621,-5542,512
07:54.2,0 days 00:20:49.530000,3,408.2097222,0 days 00:06:00.309000,7788,206,7,0,TRUE,8,car,13225.85556,0.370155761,OnTrack,-7612,-5488,512
07:54.4,0 days 00:20:49.685000,3,410.8208333,0 days 00:06:00.464000,8208,191,7,0,TRUE,8,pos,13233.84665,0.37037941,OnTrack,-7602,-5435,514
07:54.6,0 days 00:20:49.930000,3,413.4319444,0 days 00:06:00.709000,8628,177,6,0,TRUE,8,car,13245.52222,0.370706177,OnTrack,-7567,-5267,520
07:54.7,0 days 00:20:49.986000,3,415.0152778,0 days 00:06:00.765000,8439,170,6,0,TRUE,8,pos,13248.11275,0.370778679,OnTrack,-7560,-5234,521
07:54.8,0 days 00:20:50.130000,3,416.5986111,0 days 00:06:00.909000,8250,163,6,0,TRUE,8,car,13254.57778,0.370959618,OnTrack,-7547,-5175,521
07:55.1,0 days 00:20:50.406000,3,418.8930556,0 days 00:06:01.185000,8528,154,6,0,TRUE,8,pos,13265.77907,0.371273111,OnTrack,-7530,-5111,521
07:55.1,0 days 00:20:50.410000,3,421.1875,0 days 00:06:01.189000,8807,146,6,0,TRUE,8,car,13265.93333,0.371277429,OnTrack,-7529,-5109,521
07:55.3,0 days 00:20:50.570000,3,423.8986111,0 days 00:06:01.349000,8310,136,4,0,TRUE,8,car,13271.97778,0.371446597,OnTrack,-7512,-5049,523
07:55.3,0 days 00:20:50.606000,3,425.2986111,0 days 00:06:01.385000,8298,134,4,0,TRUE,8,pos,13273.31942,0.371484146,OnTrack,-7509,-5037,524
07:55.4,0 days 00:20:50.730000,3,426.6986111,0 days 00:06:01.509000,8286,132,4,0,TRUE,8,car,13277.84444,0.371610789,OnTrack,-7497,-4996,525
07:55.5,0 days 00:20:50.806000,3,429.0319444,0 days 00:06:01.585000,8508,125,4,0,TRUE,8,pos,13280.45761,0.371683924,OnTrack,-7489,-4967,526
07:55.7,0 days 00:20:50.970000,3,431.3652778,0 days 00:06:01.749000,8730,119,3,0,TRUE,8,car,13285.77778,0.371832821,OnTrack,-7459,-4878,529
07:55.7,0 days 00:20:51.026000,3,433.7652778,0 days 00:06:01.805000,8379,116,3,0,TRUE,8,pos,13287.55691,0.371882614,OnTrack,-7451,-4853,531
07:55.9,0 days 00:20:51.210000,3,436.1652778,0 days 00:06:01.989000,8029,113,3,0,TRUE,8,car,13293.31111,0.372043659,OnTrack,-7435,-4811,533
07:56.1,0 days 00:20:51.370000,3,439.3208333,0 days 00:06:02.149000,7962,111,3,0,FALSE,8,car,13298.24444,0.372181729,OnTrack,-7427,-4794,533
07:56.1,0 days 00:20:51.386000,3,441.3208333,0 days 00:06:02.165000,7878,109,3,0,FALSE,8,pos,13298.73211,0.372195378,OnTrack,-7426,-4792,534
07:56.3,0 days 00:20:51.570000,3,443.3208333,0 days 00:06:02.349000,7794,108,3,0,FALSE,8,car,13304.24444,0.372349653,OnTrack,-7405,-4750,535
07:56.3,0 days 00:20:51.665000,3,446.4986111,0 days 00:06:02.444000,7715,106,3,1,FALSE,8,pos,13307.00415,0.372426889,OnTrack,-7387,-4725,536
07:56.5,0 days 00:20:51.865000,3,449.6763889,0 days 00:06:02.644000,7637,104,3,2,FALSE,8,pos,13312.6364,0.372584521,OnTrack,-7332,-4675,537
07:56.7,0 days 00:20:52.010000,3,452.8541667,0 days 00:06:02.789000,7559,102,3,3,FALSE,8,car,13316.71111,0.372698561,OnTrack,-7298,-4653,537
07:56.9,0 days 00:20:52.250000,3,457.8541667,0 days 00:06:03.029000,7558,102,3,24,FALSE,8,car,13323.51111,0.372888875,OnTrack,-7249,-4638,539
07:57.0,0 days 00:20:52.285000,3,459.3652778,0 days 00:06:03.064000,7713,102,3,30,FALSE,8,pos,13324.50192,0.372916605,OnTrack,-7241,-4636,540
07:57.1,0 days 00:20:52.410000,3,460.8763889,0 days 00:06:03.189000,7868,102,3,37,FALSE,8,car,13328.04444,0.37301575,OnTrack,-7206,-4626,541
07:57.2,0 days 00:20:52.505000,3,462.7763889,0 days 00:06:03.284000,7960,103,3,47,FALSE,8,pos,13330.76169,0.373091799,OnTrack,-7179,-4620,542
07:57.3,0 days 00:20:52.650000,3,464.6763889,0 days 00:06:03.429000,8052,104,3,57,FALSE,8,car,13334.97778,0.373209795,OnTrack,-7138,-4611,543
07:57.3,0 days 00:20:52.665000,3,465.7652778,0 days 00:06:03.444000,8200,105,3,57,FALSE,8,pos,13335.42081,0.373222195,OnTrack,-7133,-4611,544
07:57.6,0 days 00:20:52.905000,3,466.8541667,0 days 00:06:03.684000,8348,107,3,57,FALSE,8,pos,13342.68195,0.373425414,OnTrack,-7036,-4599,550
07:57.6,0 days 00:20:52.930000,3,467.9430556,0 days 00:06:03.709000,8496,109,3,57,FALSE,8,car,13343.45556,0.373447065,OnTrack,-7027,-4598,550
07:57.8,0 days 00:20:53.090000,3,469.4097222,0 days 00:06:03.869000,8496,113,3,55,FALSE,8,car,13348.47778,0.373587624,OnTrack,-6983,-4593,553
07:57.9,0 days 00:20:53.250000,3,470.6541667,0 days 00:06:04.029000,8923,116,3,58,FALSE,8,car,13353.63333,0.373731914,OnTrack,-6947,-4590,555
07:58.0,0 days 00:20:53.325000,3,471.0875,0 days 00:06:04.104000,9087,119,3,58,FALSE,8,pos,13356.14416,0.373802185,OnTrack,-6927,-4589,557
07:58.2,0 days 00:20:53.545000,3,471.5208333,0 days 00:06:04.324000,9252,122,3,58,FALSE,8,pos,13363.87147,0.374018451,OnTrack,-6852,-4582,563
07:58.3,0 days 00:20:53.610000,3,471.9541667,0 days 00:06:04.389000,9417,126,3,59,FALSE,8,car,13366.23333,0.374084553,OnTrack,-6828,-4580,564
07:58.4,0 days 00:20:53.725000,3,471.9875,0 days 00:06:04.504000,9596,129,3,59,FALSE,8,pos,13370.49229,0.37420375,OnTrack,-6788,-4577,568
07:58.6,0 days 00:20:53.885000,3,472.0208333,0 days 00:06:04.664000,9775,132,3,59,FALSE,8,pos,13376.53984,0.374373005,OnTrack,-6730,-4571,572
07:58.7,0 days 00:20:53.970000,3,472.0541667,0 days 00:06:04.749000,9954,135,3,60,FALSE,8,car,13379.73333,0.374462382,OnTrack,-6698,-4567,574
07:58.8,0 days 00:20:54.085000,3,472.0986111,0 days 00:06:04.864000,9464,135,3,64,FALSE,8,pos,13384.02846,0.374582591,OnTrack,-6655,-4563,579
07:58.8,0 days 00:20:54.130000,3,472.1430556,0 days 00:06:04.909000,8974,135,3,68,FALSE,8,car,13385.73333,0.374630305,OnTrack,-6637,-4561,580
07:59.0,0 days 00:20:54.345000,3,471.6986111,0 days 00:06:05.124000,9193,140,3,66,FALSE,8,pos,13394.21084,0.374867568,OnTrack,-6554,-4550,587
07:59.2,0 days 00:20:54.530000,3,471.2541667,0 days 00:06:05.309000,9413,145,4,64,FALSE,8,car,13401.84444,0.375081212,OnTrack,-6472,-4537,593
07:59.3,0 days 00:20:54.585000,3,470.3041667,0 days 00:06:05.364000,9515,150,4,68,FALSE,8,pos,13404.15866,0.37514598,OnTrack,-6449,-4533,595
07:59.6,0 days 00:20:54.890000,3,469.3541667,0 days 00:06:05.669000,9617,155,4,73,FALSE,8,car,13417.34444,0.375515015,OnTrack,-6327,-4509,606
07:59.7,0 days 00:20:55.005000,3,468.3041667,0 days 00:06:05.784000,9882,158,4,71,FALSE,8,pos,13422.45387,0.375658014,OnTrack,-6281,-4499,611
07:59.9,0 days 00:20:55.170000,3,467.2541667,0 days 00:06:05.949000,10147,161,4,69,FALSE,8,car,13429.86667,0.375865478,OnTrack,-6210,-4482,617
07:59.9,0 days 00:20:55.245000,3,466.3652778,0 days 00:06:06.024000,10236,162,4,69,FALSE,8,pos,13433.24417,0.375960005,OnTrack,-6177,-4474,620
08:00.1,0 days 00:20:55.370000,3,465.4763889,0 days 00:06:06.149000,10326,163,4,69,FALSE,8,car,13438.92222,0.376118918,OnTrack,-6119,-4460,624
